,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
238,Novi Sad-Novi Sad,Juznobacka oblast,Нови Сад-Нови Сад,Јужнобачка област,2019,610 км2,0 ха,0 %,11 Број,535 Број,117325 Број,326644 Број,154129 Број,172515 Број,0.89 Однос,1.12 Однос,26405 Број,8.1 %,26934 Број,8.2 %,12334 Број,3.8 %,263983 Број,80.8 %,54419 Број,16.7 %,219125 Број,67.1 %,81828 Број,25.1 %,54180 Број,16.6 %,40.58 Број,107.4 Индекс,3826 Број,11.71 ‰,3535 Број,10.82 ‰,13 Број,3.4 ‰,291 Број,0.89 ‰,108.23 Индекс,1.51 Коефицијент,74.1 Број,79.3 Број,49.1 Број,24.3 Број,24.7 Број,1959 Број,664 Број,3 Број,1910 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,0 Број,0 Број,55 %,32.1 %
239,Novi Sad-Novi Sad,Juznobacka oblast,Нови Сад-Нови Сад,Јужнобачка област,2020,0 км2,6410.37 ха,0 %,0 Број,0 Број,117325 Број,0 Број,0 Број,0 Број,0 Однос,0 Однос,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 Индекс,0 Број,0 ‰,0 Број,0 ‰,0 Број,0 ‰,0 Број,0 ‰,0 Индекс,0 Коефицијент,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,0 Број,0 Број,0 %,0 %
240,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2011,89 км2,2575.97 ха,28.9 %,5 Број,380 Број,11551 Број,33802 Број,16545 Број,17257 Број,0.96 Однос,1.04 Однос,2220 Број,6.6 %,2675 Број,7.9 %,1543 Број,4.6 %,27749 Број,82.1 %,6512 Број,19.3 %,23887 Број,70.7 %,7997 Број,23.7 %,5020 Број,14.9 %,41.1 Број,111.6 Индекс,316 Број,9.35 ‰,328 Број,9.7 ‰,0 Број,0 ‰,-12 Број,-0.36 ‰,96.34 Индекс,1.36 Коефицијент,74.9 Број,79.6 Број,41.5 Број,20.5 Број,21 Број,174 Број,45 Број,3.9 Број,0 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,59 Број,1.7 Број,0 %,0 %
241,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2012,89 км2,2575.97 ха,28.9 %,5 Број,381 Број,11551 Број,33885 Број,16590 Број,17295 Број,0.96 Однос,1.04 Однос,2207 Број,6.5 %,2675 Број,7.9 %,1507 Број,4.4 %,27873 Број,82.3 %,6423 Број,19 %,23747 Број,70.1 %,7955 Број,23.5 %,5256 Број,15.5 %,41.38 Број,116.5 Индекс,318 Број,9.38 ‰,342 Број,10.09 ‰,1 Број,3.1 ‰,-24 Број,-0.71 ‰,92.98 Индекс,1.36 Коефицијент,74.7 Број,78.8 Број,42.7 Број,20.6 Број,22.1 Број,193 Број,26 Број,7.4 Број,61 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,7 Број,0.2 Број,0 %,0 %
242,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2013,89 км2,2575.97 ха,28.9 %,5 Број,381 Број,11551 Број,33916 Број,16619 Број,17297 Број,0.96 Однос,1.04 Однос,2170 Број,6.4 %,2682 Број,7.9 %,1481 Број,4.4 %,27977 Број,82.5 %,6327 Број,18.7 %,23544 Број,69.4 %,7869 Број,23.2 %,5520 Број,16.3 %,41.69 Број,121.9 Индекс,331 Број,9.76 ‰,350 Број,10.32 ‰,1 Број,3 ‰,-19 Број,-0.56 ‰,94.57 Индекс,1.44 Коефицијент,74.6 Број,79.2 Број,44.1 Број,20.6 Број,23.4 Број,184 Број,21 Број,8.8 Број,43 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,12 Број,0.4 Број,0 %,0 %
243,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2014,89 км2,2576 ха,28.9 %,5 Број,381 Број,11551 Број,33920 Број,16615 Број,17305 Број,0.96 Однос,1.04 Однос,2157 Број,6.4 %,2661 Број,7.8 %,1436 Број,4.2 %,28053 Број,82.7 %,6180 Број,18.2 %,23317 Број,68.7 %,7778 Број,22.9 %,5785 Број,17.1 %,42 Број,127.4 Индекс,311 Број,9.17 ‰,380 Број,11.2 ‰,1 Број,3.2 ‰,-69 Број,-2.03 ‰,81.84 Индекс,1.36 Коефицијент,73.9 Број,79.2 Број,45.5 Број,20.7 Број,24.8 Број,177 Број,33 Број,5.4 Број,52 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,14 Број,0.4 Број,0 %,0 %
244,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2015,89 км2,2576 ха,28.9 %,5 Број,382 Број,11551 Број,33988 Број,16651 Број,17337 Број,0.96 Однос,1.04 Однос,2173 Број,6.4 %,2645 Број,7.8 %,1371 Број,4 %,28150 Број,82.8 %,6040 Број,17.8 %,23100 Број,68 %,7685 Број,22.6 %,6070 Број,17.9 %,42.3 Број,133.3 Индекс,335 Број,9.86 ‰,323 Број,9.5 ‰,0 Број,0 ‰,12 Број,0.35 ‰,103.72 Индекс,1.49 Коефицијент,74.8 Број,79.8 Број,47.1 Број,20.9 Број,26.3 Број,168 Број,46 Број,3.7 Број,142 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,3 Број,0.1 Број,0 %,0 %
245,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2016,89 км2,2576 ха,28.9 %,5 Број,382 Број,11551 Број,34041 Број,16684 Број,17357 Број,0.96 Однос,1.04 Однос,2184 Број,6.4 %,2624 Број,7.7 %,1356 Број,4 %,28221 Број,82.9 %,5949 Број,17.5 %,22889 Број,67.2 %,7599 Број,22.3 %,6344 Број,18.6 %,42.61 Број,138.6 Индекс,316 Број,9.28 ‰,334 Број,9.81 ‰,0 Број,0 ‰,-18 Број,-0.53 ‰,94.61 Индекс,1.43 Коефицијент,75.6 Број,80.3 Број,48.7 Број,21 Број,27.7 Број,185 Број,45 Број,4.1 Број,-29 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,27 Број,0.8 Број,0 %,0 %
246,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2017,89 км2,2421.08 ха,27.2 %,5 Број,383 Број,11551 Број,34055 Број,16687 Број,17368 Број,0.96 Однос,1.04 Однос,2193 Број,6.4 %,2591 Број,7.6 %,1353 Број,4 %,28268 Број,83 %,5827 Број,17.1 %,22694 Број,66.6 %,7523 Број,22.1 %,6577 Број,19.3 %,42.9 Број,142.1 Индекс,307 Број,9.01 ‰,398 Број,11.69 ‰,0 Број,0 ‰,-91 Број,-2.67 ‰,77.14 Индекс,1.41 Коефицијент,76.5 Број,80.7 Број,50.1 Број,21.1 Број,29 Број,195 Број,41 Број,4.8 Број,166 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,55 Број,1.6 Број,0 %,0 %
247,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2018,89 км2,2421.08 ха,27.2 %,5 Број,384 Број,11551 Број,34150 Број,16743 Број,17407 Број,0.96 Однос,1.04 Однос,2194 Број,6.4 %,2568 Број,7.5 %,1350 Број,4 %,28368 Број,83.1 %,5730 Број,16.8 %,22550 Број,66 %,7456 Број,21.8 %,6838 Број,20 %,43.19 Број,145.4 Индекс,290 Број,8.49 ‰,332 Број,9.72 ‰,0 Број,0 ‰,-42 Број,-1.23 ‰,87.35 Индекс,1.34 Коефицијент,76.6 Број,80.4 Број,51.4 Број,21.1 Број,30.3 Број,172 Број,35 Број,4.9 Број,157 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,144 Број,4.2 Број,0 %,0 %
248,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2019,89 км2,0 ха,0 %,5 Број,385 Број,11551 Број,34281 Број,16819 Број,17462 Број,0.96 Однос,1.04 Однос,2176 Број,6.3 %,2568 Број,7.5 %,1365 Број,4 %,28515 Број,83.2 %,5661 Број,16.5 %,22372 Број,65.3 %,7388 Број,21.6 %,7165 Број,20.9 %,43.53 Број,149.4 Индекс,292 Број,8.52 ‰,354 Број,10.33 ‰,3 Број,10.3 ‰,-62 Број,-1.81 ‰,82.49 Индекс,1.36 Коефицијент,75.9 Број,80.5 Број,53.2 Број,21.2 Број,32 Број,178 Број,40 Број,4.5 Број,207 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,0 Број,0 Број,0 %,0 %
249,Novi Sad-Petrovaradin,Juznobacka oblast,Нови Сад-Петроварадин,Јужнобачка област,2020,0 км2,0 ха,0 %,0 Број,0 Број,11551 Број,0 Број,0 Број,0 Број,0 Однос,0 Однос,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 %,0 Број,0 Индекс,0 Број,0 ‰,0 Број,0 ‰,0 Број,0 ‰,0 Број,0 ‰,0 Индекс,0 Коефицијент,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,0 Број,0 Број,0 %,0 %
250,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2011,411 км2,1208.51 ха,2.9 %,9 Број,74 Број,11073 Број,30282 Број,14978 Број,15304 Број,0.98 Однос,1.02 Однос,1678 Број,5.5 %,2137 Број,7.1 %,1369 Број,4.5 %,25453 Број,84.1 %,5518 Број,18.2 %,20953 Број,69.2 %,6423 Број,21.2 %,5514 Број,18.2 %,43.63 Број,144.8 Индекс,213 Број,7.03 ‰,538 Број,17.77 ‰,0 Број,0 ‰,-325 Број,-10.73 ‰,39.59 Индекс,1.23 Коефицијент,69.8 Број,75.4 Број,44.5 Број,18.2 Број,26.3 Број,127 Број,37 Број,3.4 Број,-168 Број,111.6 км,0.3 км,5409 Број,179 Број,10504 Број,94.9 %,1657 Број,15 %,0 Број,0 Број,58.7 %,25 %
251,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2012,411 км2,1208.51 ха,2.9 %,9 Број,73 Број,11073 Број,29813 Број,14765 Број,15048 Број,0.98 Однос,1.02 Однос,1615 Број,5.4 %,2097 Број,7 %,1321 Број,4.4 %,25118 Број,84.3 %,5349 Број,17.9 %,20571 Број,69 %,6228 Број,20.9 %,5530 Број,18.5 %,43.87 Број,150.4 Индекс,201 Број,6.74 ‰,520 Број,17.44 ‰,1 Број,5 ‰,-319 Број,-10.7 ‰,38.65 Индекс,1.19 Коефицијент,70.1 Број,75.3 Број,44.9 Број,18 Број,26.9 Број,152 Број,29 Број,5.2 Број,-125 Број,111.6 км,0.3 км,5580 Број,187 Број,10504 Број,94.9 %,2308 Број,20.8 %,3 Број,0.1 Број,72 %,25.9 %
252,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2013,411 км2,1208.51 ха,2.9 %,9 Број,71 Број,11073 Број,29355 Број,14576 Број,14779 Број,0.99 Однос,1.01 Однос,1582 Број,5.4 %,2042 Број,7 %,1262 Број,4.3 %,24803 Број,84.5 %,5193 Број,17.7 %,20121 Број,68.5 %,6049 Број,20.6 %,5610 Број,19.1 %,44.1 Број,156.3 Индекс,204 Број,6.95 ‰,545 Број,18.57 ‰,3 Број,14.7 ‰,-341 Број,-11.62 ‰,37.43 Индекс,1.22 Коефицијент,70.1 Број,75.5 Број,45.9 Број,18 Број,27.9 Број,161 Број,34 Број,4.7 Број,-130 Број,166.44 км,0.4 км,5634 Број,192 Број,10563 Број,95.4 %,2310 Број,20.9 %,3 Број,0.1 Број,72 %,25.9 %
253,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2014,411 км2,1194.63 ха,2.9 %,9 Број,70 Број,11073 Број,28894 Број,14372 Број,14522 Број,0.99 Однос,1.01 Однос,1574 Број,5.4 %,1994 Број,6.9 %,1176 Број,4.1 %,24487 Број,84.7 %,4998 Број,17.3 %,19648 Број,68 %,5873 Број,20.3 %,5678 Број,19.7 %,44.29 Број,161.9 Индекс,218 Број,7.54 ‰,520 Број,18 ‰,2 Број,9.2 ‰,-302 Број,-10.45 ‰,41.92 Индекс,1.33 Коефицијент,70.1 Број,75.6 Број,47.1 Број,18.2 Број,28.9 Број,164 Број,51 Број,3.2 Број,-149 Број,166.44 км,0.4 км,5881 Број,204 Број,11040 Број,99.7 %,2310 Број,20.9 %,0 Број,0 Број,65.8 %,37 %
254,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2015,411 км2,1194.63 ха,2.9 %,9 Број,69 Број,11073 Број,28484 Број,14196 Број,14288 Број,0.99 Однос,1.01 Однос,1554 Број,5.5 %,1976 Број,6.9 %,1082 Број,3.8 %,24175 Број,84.9 %,4793 Број,16.8 %,19198 Број,67.4 %,5694 Број,20 %,5756 Број,20.2 %,44.44 Број,167.3 Индекс,224 Број,7.86 ‰,514 Број,18.05 ‰,1 Број,4.5 ‰,-290 Број,-10.18 ‰,43.58 Индекс,1.42 Коефицијент,70.9 Број,75.9 Број,48.4 Број,18.4 Број,30 Број,156 Број,41 Број,3.8 Број,-81 Број,166.44 км,0.4 км,6013 Број,211 Број,11040 Број,99.7 %,2310 Број,20.9 %,1 Број,0 Број,65.8 %,37 %
255,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2016,411 км2,1194.63 ха,2.9 %,9 Број,68 Број,11073 Број,28130 Број,14047 Број,14083 Број,1 Однос,1 Однос,1550 Број,5.5 %,1966 Број,7 %,1018 Број,3.6 %,23871 Број,84.9 %,4642 Број,16.5 %,18800 Број,66.8 %,5570 Број,19.8 %,5814 Број,20.7 %,44.56 Број,171.6 Индекс,221 Број,7.86 ‰,515 Број,18.31 ‰,0 Број,0 ‰,-294 Број,-10.45 ‰,42.91 Индекс,1.42 Коефицијент,71.1 Број,75.7 Број,49.6 Број,18.7 Број,30.9 Број,139 Број,55 Број,2.5 Број,-41 Број,172.38 км,0.4 км,6345 Број,226 Број,11040 Број,99.7 %,2310 Број,20.9 %,4 Број,0.1 Број,65.8 %,37 %
256,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2017,411 км2,1198.71 ха,2.9 %,9 Број,68 Број,11073 Број,27785 Број,13876 Број,13909 Број,1 Однос,1 Однос,1554 Број,5.6 %,1960 Број,7.1 %,989 Број,3.6 %,23536 Број,84.7 %,4493 Број,16.2 %,18394 Број,66.2 %,5464 Број,19.7 %,5877 Број,21.2 %,44.65 Број,173.7 Индекс,231 Број,8.31 ‰,501 Број,18.03 ‰,1 Број,4.3 ‰,-270 Број,-9.72 ‰,46.11 Индекс,1.5 Коефицијент,70.8 Број,75.9 Број,51.1 Број,19.1 Број,32 Број,145 Број,48 Број,3 Број,-86 Број,294.08 км,0.7 км,6572 Број,237 Број,11040 Број,99.7 %,2310 Број,20.9 %,30 Број,1.1 Број,54.6 %,40.7 %
257,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2018,411 км2,1198.71 ха,2.9 %,9 Број,67 Број,11073 Број,27407 Број,13694 Број,13713 Број,1 Однос,1 Однос,1559 Број,5.7 %,1934 Број,7.1 %,991 Број,3.6 %,23169 Број,84.5 %,4360 Број,15.9 %,17989 Број,65.6 %,5362 Број,19.6 %,5925 Број,21.6 %,44.75 Број,174.1 Индекс,232 Број,8.46 ‰,511 Број,18.64 ‰,0 Број,0 ‰,-279 Број,-10.18 ‰,45.4 Индекс,1.56 Коефицијент,70.8 Број,76.5 Број,52.4 Број,19.4 Број,32.9 Број,117 Број,54 Број,2.2 Број,-121 Број,206.46 км,0.5 км,6677 Број,244 Број,11040 Број,99.7 %,2310 Број,20.9 %,42 Број,1.5 Број,54.6 %,40.7 %
258,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2019,411 км2,1198.71 ха,2.9 %,9 Број,66 Број,11073 Број,27053 Број,13525 Број,13528 Број,1 Однос,1 Однос,1574 Број,5.8 %,1892 Број,7 %,993 Број,3.7 %,22830 Број,84.4 %,4260 Број,15.7 %,17573 Број,65 %,5262 Број,19.5 %,6014 Број,22.2 %,44.87 Број,174.5 Индекс,236 Број,8.72 ‰,467 Број,17.26 ‰,0 Број,0 ‰,-231 Број,-8.54 ‰,50.54 Индекс,1.62 Коефицијент,71.3 Број,76.7 Број,53.9 Број,19.7 Број,34.2 Број,137 Број,48 Број,2.9 Број,-78 Број,114.55 км,0.3 км,7026 Број,260 Број,11040 Број,99.7 %,2310 Број,20.9 %,15 Број,0.6 Број,54.6 %,40.7 %
259,Odzaci,Zapadnobacka oblast,Оџаци,Западнобачка област,2020,411 км2,2511.01 ха,6.1 %,9 Број,65 Број,11073 Број,26707 Број,13353 Број,13354 Број,1 Однос,1 Однос,1588 Број,5.9 %,1847 Број,6.9 %,1016 Број,3.8 %,22501 Број,84.3 %,4163 Број,15.6 %,17170 Број,64.3 %,5158 Број,19.3 %,6102 Број,22.8 %,44.91 Број,174.5 Индекс,220 Број,8.24 ‰,554 Број,20.74 ‰,2 Број,9.1 ‰,-334 Број,-12.51 ‰,39.71 Индекс,1.53 Коефицијент,71.1 Број,75.8 Број,55.5 Број,20 Број,35.5 Број,79 Број,50 Број,1.6 Број,-49 Број,114.55 км,0.3 км,7290 Број,273 Број,11040 Број,99.7 %,2310 Број,20.9 %,17 Број,0.6 Број,61.9 %,44.4 %
260,Opovo,Juznobanatska oblast,Опово,Јужнобанатска област,2011,203 км2,1186.71 ха,5.8 %,4 Број,51 Број,3353 Број,10449 Број,5195 Број,5254 Број,0.99 Однос,1.01 Однос,780 Број,7.5 %,838 Број,8 %,457 Број,4.4 %,8496 Број,81.3 %,1965 Број,18.8 %,7047 Број,67.4 %,2239 Број,21.4 %,1784 Број,17.1 %,41.5 Број,115.2 Индекс,94 Број,9 ‰,157 Број,15.03 ‰,0 Број,0 ‰,-63 Број,-6.03 ‰,59.87 Индекс,1.49 Коефицијент,70.9 Број,77 Број,48.3 Број,23 Број,25.3 Број,56 Број,11 Број,5.1 Број,-82 Број,34.4 км,0.2 км,1797 Број,172 Број,3223 Број,96.1 %,110 Број,3.3 %,7 Број,0.7 Број,63.4 %,24 %
261,Opovo,Juznobanatska oblast,Опово,Јужнобанатска област,2012,203 км2,1186.71 ха,5.8 %,4 Број,51 Број,3353 Број,10326 Број,5142 Број,5184 Број,0.99 Однос,1.01 Однос,763 Број,7.4 %,852 Број,8.3 %,435 Број,4.2 %,8397 Број,81.3 %,1916 Број,18.6 %,6930 Број,67.1 %,2178 Број,21.1 %,1781 Број,17.2 %,41.63 Број,116.6 Индекс,103 Број,9.97 ‰,164 Број,15.88 ‰,2 Број,19.4 ‰,-61 Број,-5.91 ‰,62.8 Индекс,1.69 Коефицијент,72.3 Број,75.8 Број,49 Број,23.3 Број,25.7 Број,39 Број,4 Број,9.8 Број,-41 Број,34.4 км,0.2 км,1915 Број,185 Број,3223 Број,96.1 %,110 Број,3.3 %,5 Број,0.5 Број,64.1 %,24 %
262,Opovo,Juznobanatska oblast,Опово,Јужнобанатска област,2013,203 км2,1186.71 ха,5.8 %,4 Број,50 Број,3353 Број,10247 Број,5105 Број,5142 Број,0.99 Однос,1.01 Однос,749 Број,7.3 %,858 Број,8.4 %,414 Број,4 %,8333 Број,81.3 %,1862 Број,18.2 %,6822 Број,66.6 %,2152 Број,21 %,1818 Број,17.7 %,41.81 Број,119.6 Индекс,89 Број,8.69 ‰,136 Број,13.27 ‰,1 Број,11.2 ‰,-47 Број,-4.59 ‰,65.44 Индекс,1.46 Коефицијент,72 Број,75.8 Број,50.2 Број,23.6 Број,26.6 Број,35 Број,22 Број,1.6 Број,-10 Број,39 км,0.2 км,1945 Број,190 Број,3223 Број,96.1 %,110 Број,3.3 %,4 Број,0.4 Број,64.1 %,24 %
