,naziv_opstine_clean,naziv_okruga_clean,NazivOpstine,NazivOkruga1,Datum,01. Povrsina,02. Teritorija pod sumom,"03. Teritorija pod sumom, kao % ukupne povrsine",04. Broj naselja,05. Gustina naseljenosti,06. Broj domacinstava,07. Broj stanovnika,"08. Broj stanovnika, musko","09. Broj stanovnika, zensko",10. Stopa maskuliniteta,11. Stopa feminiteta,12. Stanovnistvo - Predskolski uzrast (0-6),"13. Stanovnistvo - Predskolski uzrast (0-6), kao % ukupnog stanovnistva",14. Stanovnistvo - Osnovnoskolski uzrast (7-14),"15. Stanovnistvo - Osnovnoskolski uzrast (7-14), kao % ukupnog stanovnistva",16. Stanovnistvo - Srednjoskolski uzrast (15-18),"17. Stanovnistvo - Srednjoskolski uzrast (15-18), kao % ukupnog stanovnistva",18. Stanovnistvo - Punoletno stanovnistvo (18 i vise),"19. Stanovnistvo - Punoletno stanovnistvo (18 i vise), kao % ukupnog stanovnistva",20. Stanovnistvo - Mladi (15-29 godina),"21. Stanovnistvo - Mladi (15-29 godina), kao % ukupnog stanovnistva",22. Stanovnistvo - Radno sposobno stanovnistvo (15-64),"23. Stanovnistvo - Radno sposobno stanovnistvo (15-64), kao % ukupnog stanovnistva",24. Stanovnistvo - Zene u fertilnom periodu (15-49),"25. Stanovnistvo - Zene u fertilnom periodu (15-49), kao % ukupnog stanovnistva",26. Stanovnistvo - Starije stanovnistvo (65 i vise),"27. Stanovnistvo - Starije stanovnistvo (65 i vise), kao % ukupnog stanovnistva",28. Prosecna starost stanovnistva,29. Indeks starenja,30. Natalitet,31. Stopa nataliteta,32. Mortalitet,33. Stopa mortaliteta,34. Broj umrle odojcadi,35. Broj umrle odojcadi na 1000 zivorodjenih,36. Prirodni prirastaj,37. Stopa prirodnog prirastaja,38. Vitalni indeks,39. Stopa ukupnog fertiliteta,"40. Ocekivano trajanje zivota, muskarci","41. Ocekivano trajanje zivota, zene",42. Stopa ukupne zavisnosti stanovnistva,43. Stopa zavisnosti mladjeg stanovnistva,44. Stopa zavisnosti starijeg stanovnistva,45. Zakljuceni brakovi,46. Razvedeni brakovi,47. Odnos zakljucenih i razvedenih brakova,48. Unutrasnji migracioni saldo,49. Duzina puteva,50. Gustina puteva,51. Putnicki automobili,52. Putnicki automobili na 1000 stanovnika,53. Domacinstva prikljucena na vodovodnu mrezu,"54. Domacinstva prikljucena na vodovodnu mrezu, kao % ukupnog broja domacinstava",55. Domacinstva prikljucena na kanalizacionu mrezu,"56. Domacinstva prikljucena na kanalizacionu mrezu, kao % ukupnog broja domacinstava",57. Broj izgradjenih stanova,58. Izgradjeni stanovi na 1000 stanovnika,"59. Glasaci na izborima za odbornike skupstina JLS, kao % ukupnih biraca","60. Zene, kao % odbornika u skupstinama JLS"
303,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2014,141 км2,5541.49 ха,39.3 %,13 Број,379 Број,18013 Број,53387 Број,26094 Број,27293 Број,0.96 Однос,1.05 Однос,3261 Број,6.1 %,4109 Број,7.7 %,2282 Број,4.3 %,44366 Број,83.1 %,9839 Број,18.4 %,36666 Број,68.7 %,12749 Број,23.9 %,9351 Број,17.5 %,42.09 Број,129.6 Индекс,458 Број,8.58 ‰,560 Број,10.49 ‰,3 Број,6.6 ‰,-102 Број,-1.91 ‰,81.79 Индекс,1.23 Коефицијент,75.6 Број,79.7 Број,45.6 Број,20.1 Број,25.5 Број,241 Број,96 Број,2.5 Број,54 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,226 Број,4.2 Број,56.8 %,47.8 %
304,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2015,141 км2,5541.49 ха,39.3 %,13 Број,378 Број,18013 Број,53351 Број,26085 Број,27266 Број,0.96 Однос,1.05 Однос,3226 Број,6 %,4093 Број,7.7 %,2155 Број,4 %,44467 Број,83.3 %,9623 Број,18 %,36367 Број,68.2 %,12613 Број,23.6 %,9665 Број,18.1 %,42.38 Број,135.4 Индекс,467 Број,8.75 ‰,570 Број,10.68 ‰,4 Број,8.6 ‰,-103 Број,-1.93 ‰,81.93 Индекс,1.26 Коефицијент,76 Број,79.5 Број,46.7 Број,20.1 Број,26.6 Број,260 Број,92 Број,2.8 Број,79 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,152 Број,2.8 Број,56.8 %,47.8 %
305,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2016,141 км2,5541.49 ха,39.3 %,13 Број,378 Број,18013 Број,53348 Број,26083 Број,27265 Број,0.96 Однос,1.05 Однос,3173 Број,5.9 %,4107 Број,7.7 %,2085 Број,3.9 %,44521 Број,83.5 %,9475 Број,17.8 %,36117 Број,67.7 %,12521 Број,23.5 %,9951 Број,18.7 %,42.62 Број,139.6 Индекс,472 Број,8.85 ‰,614 Број,11.51 ‰,0 Број,0 ‰,-142 Број,-2.66 ‰,76.87 Индекс,1.29 Коефицијент,76 Број,79.4 Број,47.7 Број,20.2 Број,27.6 Број,264 Број,53 Број,5 Број,159 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,281 Број,5.3 Број,54 %,21.7 %
306,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2017,141 км2,5438.76 ха,38.6 %,13 Број,378 Број,18013 Број,53350 Број,26062 Број,27288 Број,0.96 Однос,1.05 Однос,3128 Број,5.9 %,4094 Број,7.7 %,2095 Број,3.9 %,44553 Број,83.5 %,9388 Број,17.6 %,35917 Број,67.3 %,12452 Број,23.3 %,10211 Број,19.1 %,42.84 Број,142.7 Индекс,491 Број,9.2 ‰,611 Број,11.45 ‰,2 Број,4.1 ‰,-120 Број,-2.25 ‰,80.36 Индекс,1.35 Коефицијент,76 Број,79.7 Број,48.5 Број,20.1 Број,28.4 Број,243 Број,57 Број,4.3 Број,109 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,102 Број,1.9 Број,54 %,21.7 %
307,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2018,141 км2,5438.76 ха,38.6 %,13 Број,379 Број,18013 Број,53377 Број,26057 Број,27320 Број,0.95 Однос,1.05 Однос,3151 Број,5.9 %,4005 Број,7.5 %,2127 Број,4 %,44604 Број,83.6 %,9287 Број,17.4 %,35683 Број,66.9 %,12409 Број,23.2 %,10538 Број,19.7 %,43.05 Број,145.4 Индекс,477 Број,8.94 ‰,635 Број,11.9 ‰,3 Број,6.3 ‰,-158 Број,-2.96 ‰,75.12 Индекс,1.32 Коефицијент,76.1 Број,80 Број,49.6 Број,20.1 Број,29.5 Број,247 Број,48 Број,5.1 Број,222 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,245 Број,4.6 Број,54 %,21.7 %
308,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2019,141 км2,5438.76 ха,38.6 %,13 Број,379 Број,18013 Број,53388 Број,26072 Број,27316 Број,0.95 Однос,1.05 Однос,3242 Број,6.1 %,3862 Број,7.2 %,2164 Број,4.1 %,44649 Број,83.6 %,9174 Број,17.2 %,35416 Број,66.3 %,12375 Број,23.2 %,10868 Број,20.4 %,43.25 Број,147.3 Индекс,507 Број,9.5 ‰,649 Број,12.16 ‰,2 Број,3.9 ‰,-142 Број,-2.66 ‰,78.12 Индекс,1.42 Коефицијент,75.9 Број,79.7 Број,50.7 Број,20.1 Број,30.7 Број,269 Број,67 Број,4 Број,99 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,295 Број,5.5 Број,54 %,21.7 %
309,Nis-Pantelej,Nisavska oblast,Ниш-Пантелеј,Нишавска област,2020,141 км2,6760.94 ха,48 %,13 Број,378 Број,18013 Број,53249 Број,25986 Број,27263 Број,0.95 Однос,1.05 Однос,3305 Број,6.2 %,3786 Број,7.1 %,2148 Број,4 %,44560 Број,83.7 %,8989 Број,16.9 %,35096 Број,65.9 %,12264 Број,23 %,11062 Број,20.8 %,43.34 Број,148.2 Индекс,443 Број,8.32 ‰,813 Број,15.27 ‰,0 Број,0 ‰,-370 Број,-6.95 ‰,54.49 Индекс,1.26 Коефицијент,74.4 Број,79.3 Број,51.7 Број,20.2 Број,31.5 Број,154 Број,50 Број,3.1 Број,137 Број,0 км,0 км,0 Број,0 Број,0 Број,0 %,0 Број,0 %,327 Број,6.1 Број,43.4 %,30.4 %
310,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2011,650 км2,11169.88 ха,17.2 %,34 Број,48 Број,9586 Број,31331 Број,15280 Број,16051 Број,0.95 Однос,1.05 Однос,1688 Број,5.4 %,2302 Број,7.3 %,1368 Број,4.4 %,26326 Број,84 %,5159 Број,16.5 %,19888 Број,63.5 %,6332 Број,20.2 %,7453 Број,23.8 %,45.6 Број,177.7 Индекс,199 Број,6.35 ‰,629 Број,20.08 ‰,0 Број,0 ‰,-430 Број,-13.72 ‰,31.64 Индекс,1.17 Коефицијент,71.2 Број,78 Број,57.5 Број,20.1 Број,37.5 Број,106 Број,74 Број,1.4 Број,-59 Број,246.24 км,0.4 км,8660 Број,276 Број,4531 Број,47.3 %,2254 Број,23.5 %,26 Број,0.8 Број,55.5 %,18 %
311,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2012,655 км2,11169.88 ха,17.1 %,34 Број,47 Број,9586 Број,30853 Број,15059 Број,15794 Број,0.95 Однос,1.05 Однос,1632 Број,5.3 %,2235 Број,7.2 %,1332 Број,4.3 %,25996 Број,84.3 %,5084 Број,16.5 %,19580 Број,63.5 %,6244 Број,20.2 %,7406 Број,24 %,45.71 Број,182.5 Индекс,201 Број,6.51 ‰,611 Број,19.8 ‰,0 Број,0 ‰,-410 Број,-13.29 ‰,32.9 Индекс,1.19 Коефицијент,72.3 Број,77.6 Број,57.6 Број,19.7 Број,37.8 Број,92 Број,35 Број,2.6 Број,-56 Број,246.24 км,0.4 км,9103 Број,295 Број,4566 Број,47.6 %,2274 Број,23.7 %,2 Број,0.1 Број,54.6 %,32 %
312,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2013,655 км2,11169.88 ха,17.1 %,34 Број,46 Број,9586 Број,30378 Број,14840 Број,15538 Број,0.96 Однос,1.05 Однос,1577 Број,5.2 %,2167 Број,7.1 %,1302 Број,4.3 %,25678 Број,84.5 %,5024 Број,16.5 %,19233 Број,63.3 %,6188 Број,20.4 %,7401 Број,24.4 %,45.78 Број,186.9 Индекс,200 Број,6.58 ‰,685 Број,22.55 ‰,3 Број,15 ‰,-485 Број,-15.97 ‰,29.2 Индекс,1.2 Коефицијент,71.8 Број,77.8 Број,57.9 Број,19.5 Број,38.5 Број,108 Број,48 Број,2.3 Број,1 Број,472.23 км,0.7 км,9545 Број,314 Број,5256 Број,54.8 %,2288 Број,23.9 %,30 Број,1 Број,54.6 %,32 %
313,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2014,655 км2,13573.16 ха,20.7 %,34 Број,46 Број,9586 Број,29897 Број,14624 Број,15273 Број,0.96 Однос,1.04 Однос,1511 Број,5.1 %,2137 Број,7.1 %,1238 Број,4.1 %,25338 Број,84.8 %,4961 Број,16.6 %,18886 Број,63.2 %,6134 Број,20.5 %,7363 Број,24.6 %,45.83 Број,190.2 Индекс,191 Број,6.39 ‰,632 Број,21.14 ‰,2 Број,10.5 ‰,-441 Број,-14.75 ‰,30.22 Индекс,1.16 Коефицијент,71.3 Број,77.7 Број,58.3 Број,19.3 Број,39 Број,112 Број,61 Број,1.8 Број,-38 Број,472.23 км,0.7 км,9733 Број,326 Број,4637 Број,48.4 %,2318 Број,24.2 %,33 Број,1.1 Број,54.6 %,32 %
314,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2015,655 км2,13573.16 ха,20.7 %,34 Број,45 Број,9586 Број,29409 Број,14413 Број,14996 Број,0.96 Однос,1.04 Однос,1452 Број,4.9 %,2089 Број,7.1 %,1190 Број,4 %,24997 Број,85 %,4896 Број,16.6 %,18511 Број,62.9 %,6045 Број,20.6 %,7357 Број,25 %,45.9 Број,193.8 Индекс,181 Број,6.15 ‰,635 Број,21.59 ‰,0 Број,0 ‰,-454 Број,-15.44 ‰,28.5 Индекс,1.1 Коефицијент,71.1 Број,77.3 Број,58.9 Број,19.1 Број,39.7 Број,124 Број,35 Број,3.5 Број,-42 Број,472.53 км,0.7 км,9950 Број,338 Број,4657 Број,48.6 %,2331 Број,24.3 %,18 Број,0.6 Број,54.6 %,32 %
315,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2016,655 км2,13573.16 ха,20.7 %,34 Број,44 Број,9586 Број,28991 Број,14231 Број,14760 Број,0.96 Однос,1.04 Однос,1416 Број,4.9 %,2020 Број,7 %,1157 Број,4 %,24709 Број,85.2 %,4829 Број,16.7 %,18181 Број,62.7 %,5951 Број,20.5 %,7374 Број,25.4 %,45.99 Број,196.5 Индекс,202 Број,6.97 ‰,553 Број,19.07 ‰,2 Број,9.9 ‰,-351 Број,-12.11 ‰,36.53 Индекс,1.25 Коефицијент,71.7 Број,77.5 Број,59.5 Број,18.9 Број,40.6 Број,111 Број,58 Број,1.9 Број,10 Број,472.53 км,0.7 км,10268 Број,354 Број,4657 Број,48.6 %,2351 Број,24.5 %,27 Број,0.9 Број,54.9 %,20 %
316,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2017,655 км2,13573.14 ха,20.7 %,34 Број,44 Број,9586 Број,28602 Број,14061 Број,14541 Број,0.97 Однос,1.03 Однос,1373 Број,4.8 %,1991 Број,7 %,1114 Број,3.9 %,24403 Број,85.3 %,4731 Број,16.5 %,17852 Број,62.4 %,5863 Број,20.5 %,7386 Број,25.8 %,46.08 Број,198.3 Индекс,185 Број,6.47 ‰,576 Број,20.14 ‰,0 Број,0 ‰,-391 Број,-13.67 ‰,32.12 Индекс,1.16 Коефицијент,72.3 Број,77.5 Број,60.2 Број,18.8 Број,41.4 Број,116 Број,63 Број,1.8 Број,-45 Број,349.13 км,0.5 км,10659 Број,373 Број,4675 Број,48.8 %,2381 Број,24.8 %,46 Број,1.6 Број,54.9 %,20 %
317,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2018,655 км2,13573.14 ха,20.7 %,34 Број,43 Број,9586 Број,28157 Број,13857 Број,14300 Број,0.97 Однос,1.03 Однос,1336 Број,4.7 %,1944 Број,6.9 %,1097 Број,3.9 %,24061 Број,85.5 %,4625 Број,16.4 %,17526 Број,62.2 %,5776 Број,20.5 %,7351 Број,26.1 %,46.16 Број,199.7 Индекс,172 Број,6.11 ‰,602 Број,21.38 ‰,0 Број,0 ‰,-430 Број,-15.27 ‰,28.57 Индекс,1.1 Коефицијент,72.7 Број,78 Број,60.7 Број,18.7 Број,41.9 Број,111 Број,26 Број,4.3 Број,-25 Број,349.13 км,0.5 км,10536 Број,374 Број,5116 Број,53.4 %,2691 Број,28.1 %,43 Број,1.5 Број,54.9 %,20 %
318,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2019,655 км2,13573.14 ха,20.7 %,34 Број,42 Број,9586 Број,27738 Број,13651 Број,14087 Број,0.97 Однос,1.03 Однос,1321 Број,4.8 %,1863 Број,6.7 %,1090 Број,3.9 %,23753 Број,85.6 %,4575 Број,16.5 %,17269 Број,62.3 %,5682 Број,20.5 %,7285 Број,26.3 %,46.23 Број,200.3 Индекс,189 Број,6.81 ‰,548 Број,19.76 ‰,0 Број,0 ‰,-359 Број,-12.94 ‰,34.49 Индекс,1.22 Коефицијент,72.6 Број,78.4 Број,60.6 Број,18.4 Број,42.2 Број,107 Број,36 Број,3 Број,-23 Број,349.13 км,0.5 км,10742 Број,387 Број,5116 Број,53.4 %,2706 Број,28.2 %,33 Број,1.2 Број,54.9 %,20 %
319,Petrovac na Mlavi,Branicevska oblast,Петровац на Млави,Браничевска област,2020,655 км2,13573.14 ха,20.7 %,34 Број,42 Број,9586 Број,27292 Број,13426 Број,13866 Број,0.97 Однос,1.03 Однос,1304 Број,4.8 %,1800 Број,6.6 %,1057 Број,3.9 %,23398 Број,85.7 %,4522 Број,16.6 %,17021 Број,62.4 %,5565 Број,20.4 %,7167 Број,26.3 %,46.18 Број,200.8 Индекс,167 Број,6.12 ‰,639 Број,23.41 ‰,0 Број,0 ‰,-472 Број,-17.29 ‰,26.13 Индекс,1.1 Коефицијент,72 Број,78.7 Број,60.3 Број,18.2 Број,42.1 Број,77 Број,22 Број,3.5 Број,-38 Број,349.13 км,0.5 км,10805 Број,396 Број,5172 Број,54 %,3088 Број,32.2 %,58 Број,2.1 Број,52.8 %,44 %
320,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2011,1232 км2,41228.08 ха,33.5 %,72 Број,47 Број,20309 Број,57997 Број,29121 Број,28876 Број,1.01 Однос,0.99 Однос,3126 Број,5.4 %,4206 Број,7.3 %,2519 Број,4.3 %,48763 Број,84.1 %,10112 Број,17.4 %,39019 Број,67.3 %,12324 Број,21.2 %,11646 Број,20.1 %,44.13 Број,154.1 Индекс,391 Број,6.74 ‰,879 Број,15.16 ‰,2 Број,5.1 ‰,-488 Број,-8.41 ‰,44.48 Индекс,1.15 Коефицијент,73.5 Број,77.3 Број,48.6 Број,18.8 Број,29.8 Број,247 Број,0 Број,0 Број,-60 Број,231.08 км,0.2 км,11886 Број,205 Број,14609 Број,71.9 %,11632 Број,57.3 %,100 Број,1.7 Број,63 %,19.6 %
321,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2012,1232 км2,41228.08 ха,33.5 %,72 Број,47 Број,20309 Број,57440 Број,28836 Број,28604 Број,1.01 Однос,0.99 Однос,3047 Број,5.3 %,4109 Број,7.2 %,2489 Број,4.3 %,48419 Број,84.3 %,9954 Број,17.3 %,38593 Број,67.2 %,12152 Број,21.2 %,11691 Број,20.4 %,44.37 Број,159.1 Индекс,420 Број,7.31 ‰,938 Број,16.33 ‰,6 Број,14.3 ‰,-518 Број,-9.02 ‰,44.78 Индекс,1.26 Коефицијент,73.1 Број,77.6 Број,48.8 Број,18.5 Број,30.3 Број,221 Број,0 Број,0 Број,-48 Број,232.88 км,0.2 км,12157 Број,212 Број,14869 Број,73.2 %,11650 Број,57.4 %,57 Број,1 Број,64 %,3.6 %
322,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2013,1232 км2,41228.08 ха,33.5 %,72 Број,46 Број,20309 Број,56903 Број,28563 Број,28340 Број,1.01 Однос,0.99 Однос,3030 Број,5.3 %,4028 Број,7.1 %,2394 Број,4.2 %,48102 Број,84.5 %,9707 Број,17.1 %,37971 Број,66.7 %,11946 Број,21 %,11874 Број,20.9 %,44.58 Број,164 Индекс,441 Број,7.75 ‰,867 Број,15.24 ‰,5 Број,11.3 ‰,-426 Број,-7.49 ‰,50.87 Индекс,1.36 Коефицијент,72.6 Број,77.6 Број,49.9 Број,18.6 Број,31.3 Број,261 Број,45 Број,5.8 Број,-82 Број,295.14 км,0.2 км,12382 Број,218 Број,14927 Број,73.5 %,11712 Број,57.7 %,80 Број,1.4 Број,64 %,3.6 %
323,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2014,1232 км2,42451.94 ха,34.5 %,72 Број,46 Број,20309 Број,56396 Број,28306 Број,28090 Број,1.01 Однос,0.99 Однос,2999 Број,5.3 %,3969 Број,7 %,2257 Број,4 %,47795 Број,84.7 %,9455 Број,16.8 %,37352 Број,66.2 %,11752 Број,20.8 %,12076 Број,21.4 %,44.81 Број,169.5 Индекс,423 Број,7.5 ‰,872 Број,15.46 ‰,1 Број,2.4 ‰,-449 Број,-7.96 ‰,48.51 Индекс,1.31 Коефицијент,72.5 Број,78.3 Број,51 Број,18.7 Број,32.3 Број,247 Број,81 Број,3 Број,-57 Број,339 км,0.3 км,12484 Број,221 Број,15233 Број,75 %,11730 Број,57.8 %,40 Број,0.7 Број,64 %,3.6 %
324,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2015,1232 км2,42451.94 ха,34.5 %,72 Број,45 Број,20309 Број,55885 Број,28022 Број,27863 Број,1.01 Однос,0.99 Однос,2967 Број,5.3 %,3892 Број,7 %,2157 Број,3.9 %,47450 Број,84.9 %,9232 Број,16.5 %,36704 Број,65.7 %,11595 Број,20.7 %,12322 Број,22 %,45.05 Број,175.7 Индекс,418 Број,7.48 ‰,806 Број,14.42 ‰,1 Број,2.4 ‰,-388 Број,-6.94 ‰,51.86 Индекс,1.32 Коефицијент,73.4 Број,79.3 Број,52.3 Број,18.7 Број,33.6 Број,278 Број,45 Број,6.2 Број,-127 Број,339 км,0.3 км,12653 Број,226 Број,15290 Број,75.3 %,11767 Број,57.9 %,49 Број,0.9 Број,64 %,3.6 %
325,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2016,1232 км2,42451.94 ха,34.5 %,72 Број,45 Број,20309 Број,55381 Број,27752 Број,27629 Број,1 Однос,1 Однос,2966 Број,5.4 %,3811 Број,6.9 %,2080 Број,3.8 %,47048 Број,85 %,8967 Број,16.2 %,36077 Број,65.1 %,11389 Број,20.6 %,12527 Број,22.6 %,45.28 Број,180.8 Индекс,444 Број,8.02 ‰,855 Број,15.44 ‰,3 Број,6.8 ‰,-411 Број,-7.42 ‰,51.93 Индекс,1.43 Коефицијент,74.2 Број,79.4 Број,53.5 Број,18.8 Број,34.7 Број,269 Број,45 Број,6 Број,-82 Број,363.66 км,0.3 км,13052 Број,236 Број,15510 Број,76.4 %,11801 Број,58.1 %,12 Број,0.2 Број,60 %,33.9 %
326,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2017,1232 км2,42735.04 ха,34.7 %,72 Број,45 Број,20309 Број,54873 Број,27526 Број,27347 Број,1.01 Однос,0.99 Однос,2968 Број,5.4 %,3737 Број,6.8 %,2059 Број,3.8 %,46623 Број,85 %,8698 Број,15.9 %,35489 Број,64.7 %,11136 Број,20.3 %,12679 Број,23.1 %,45.46 Број,184.2 Индекс,422 Број,7.69 ‰,880 Број,16.04 ‰,2 Број,4.7 ‰,-458 Број,-8.35 ‰,47.95 Индекс,1.39 Коефицијент,74.7 Број,78.8 Број,54.6 Број,18.9 Број,35.7 Број,276 Број,77 Број,3.6 Број,-66 Број,339.81 км,0.3 км,13467 Број,245 Број,15724 Број,77.4 %,11832 Број,58.3 %,121 Број,2.2 Број,60 %,33.9 %
327,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2018,1232 км2,42735.04 ха,34.7 %,72 Број,44 Број,20309 Број,54342 Број,27290 Број,27052 Број,1.01 Однос,0.99 Однос,2979 Број,5.5 %,3636 Број,6.7 %,2053 Број,3.8 %,46202 Број,85 %,8453 Број,15.6 %,34837 Број,64.1 %,10898 Број,20.1 %,12890 Број,23.7 %,45.68 Број,186.9 Индекс,431 Број,7.93 ‰,856 Број,15.75 ‰,7 Број,16.2 ‰,-425 Број,-7.82 ‰,50.35 Индекс,1.44 Коефицијент,73.9 Број,78 Број,56 Број,19 Број,37 Број,236 Број,93 Број,2.5 Број,-113 Број,339.81 км,0.3 км,13394 Број,246 Број,15789 Број,77.7 %,11851 Број,58.4 %,70 Број,1.3 Број,60 %,33.9 %
328,Pirot - grad,Pirotska oblast,Пирот - град,Пиротска област,2019,1232 км2,42735.04 ха,34.7 %,72 Број,44 Број,20309 Број,53824 Број,27036 Број,26788 Број,1.01 Однос,0.99 Однос,2992 Број,5.6 %,3527 Број,6.6 %,2039 Број,3.8 %,45775 Број,85 %,8248 Број,15.3 %,34187 Број,63.5 %,10704 Број,19.9 %,13118 Број,24.4 %,45.91 Број,190.1 Индекс,415 Број,7.71 ‰,828 Број,15.38 ‰,2 Број,4.8 ‰,-413 Број,-7.67 ‰,50.12 Индекс,1.43 Коефицијент,73.7 Број,77.7 Број,57.4 Број,19.1 Број,38.4 Број,259 Број,109 Број,2.4 Број,-86 Број,339.43 км,0.3 км,13764 Број,256 Број,16057 Број,79.1 %,11851 Број,58.4 %,136 Број,2.5 Број,60 %,33.9 %
